Ce,Ti,Hf,Sn,Ge,Y,Sc,Yb,Er,Sm,Nd,Gd,La,In,Nb,Ta,Zr,en_p,ea,valence,pettifor,rad_ionic,rad_slater,rad_clementi,T,a,c,ref
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1250,5.147737367,5.27,Teufer1962 [from Patil1969]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1400,5.166687829,5.298,Lang1964 [from Patil1969]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1250,5.15,5.27,Green1989
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,25,5.132,5.228,Hannink2000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1393,5.165556458,5.2928,Patil1969
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1314,5.162020924,5.2863,Patil1969
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1237,5.158202547,5.2784,Patil1969
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1152,5.151838586,5.2724,Patil1969
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1126.481803,5.152856138,5.282912742,Frey1990
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1179.649782,5.153444082,5.281861361,Frey1990
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1223.944998,5.15457155,5.281895945,Frey1990
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1288.160555,5.156259295,5.283587148,Frey1990
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1334.662866,5.15684378,5.285261059,Frey1990
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1407.74715,5.157991999,5.286412736,Frey1990
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1421.030066,5.158548817,5.286969554,Frey1990
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1452.030262,5.159119468,5.288086647,Frey1990
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1540.572277,5.16301373,5.293073793,Frey1990
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,920.4656024,5.135432559,5.258325516,Boysen1991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,953.5305039,5.136992266,5.261434311,Boysen1991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,998.7757208,5.137006867,5.261448912,Boysen1991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1110.292331,5.143239058,5.268713828,Boysen1991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1182.591936,5.147392524,5.273901347,Boysen1991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1283.772447,5.152589335,5.280645918,Boysen1991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1335.41755,5.155703439,5.284277712,Boysen1991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.33,0.426,4,0.76,0.84,1.55,2.06,1634.881276,5.172840304,5.303995062,Boysen1991
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.309,0.4334,4,0.75425,0.853,1.58,2.012,25,5.133029546,5.213,Yashima1995
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,25,5.133170967,5.2217,Yashima1995
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1.2985,0.4371,4,0.751375,0.8595,1.595,1.988,25,5.137116623,5.22879,Yashima1995
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1.2985,0.4371,4,0.751375,0.8595,1.595,1.988,25,5.1406,5.2327,Tani1983
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1.2985,0.4371,4,0.751375,0.8595,1.595,1.988,25,5.1394,5.2295,Tani1983
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1.2985,0.4371,4,0.751375,0.8595,1.595,1.988,25,5.1387,5.2302,Tani1983
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1.288,0.4408,4,0.7485,0.866,1.61,1.964,25,5.147,5.2378,Tani1983
14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6,1.29976,0.436656,4,0.75172,0.85872,1.5932,1.99088,25,5.130908226,5.2274,Alan unpublished
15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1,1.29661,0.437766,4,0.7508575,0.86067,1.5977,1.98368,25,5.136423659,5.2321,Alan unpublished
20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.3,1.28653,0.441318,4,0.7480975,0.86691,1.6121,1.96064,25,5.153535643,5.2442,Alan unpublished
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.3216,0.42896,4,0.7577,0.8452,1.562,2.0408,1010.439492,5.150682327,5.272130707,Urabe1988
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.3216,0.42896,4,0.7577,0.8452,1.562,2.0408,1203.558273,5.164986371,5.290568922,Urabe1988
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1.3174,0.43044,4,0.75655,0.8478,1.568,2.0312,823.4793971,5.149295204,5.265054367,Urabe1988
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1.3174,0.43044,4,0.75655,0.8478,1.568,2.0312,1012.138807,5.157917127,5.276779284,Urabe1988
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1.3174,0.43044,4,0.75655,0.8478,1.568,2.0312,1202.398198,5.170673222,5.292636007,Urabe1988
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,706.8226835,5.149911309,5.266189609,Urabe1988
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,909.239802,5.160588493,5.276869157,Urabe1988
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,1110.482655,5.173335127,5.29271642,Urabe1988
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,21.21482673,5.127764638,5.220783494,Urabe1988
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,303.6451897,5.141473863,5.242246655,Urabe1988
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,606.7972589,5.157750389,5.265757981,Urabe1988
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,807.9549688,5.168944344,5.280057294,Urabe1988
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,1010.499802,5.180657435,5.294351878,Urabe1988
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.3216,0.42896,4,0.7577,0.8452,1.562,2.0408,927,5.147321588,5.266768,Eddie
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.3216,0.42896,4,0.7577,0.8452,1.562,2.0408,947,5.148344065,5.268082,Eddie
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.3216,0.42896,4,0.7577,0.8452,1.562,2.0408,967,5.149464122,5.269658,Eddie
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.3216,0.42896,4,0.7577,0.8452,1.562,2.0408,987,5.150513468,5.270998,Eddie
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.3216,0.42896,4,0.7577,0.8452,1.562,2.0408,1027,5.152675801,5.274023,Eddie
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.3216,0.42896,4,0.7577,0.8452,1.562,2.0408,847,5.143025207,5.260864,Eddie
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.3216,0.42896,4,0.7577,0.8452,1.562,2.0408,827,5.141934849,5.25936,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,627,5.146226987,5.256056,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,647,5.147287647,5.257485,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,667,5.148339822,5.25918,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,687,5.149438666,5.260813,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,727,5.15159817,5.263846,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,827,5.157161686,5.271352,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,727,5.151691508,5.264043,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,627,5.146316082,5.256478,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,587,5.144191934,5.25332,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,567,5.142999752,5.25188,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,547,5.141868381,5.25031,Eddie
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1.3132,0.43192,4,0.7554,0.8504,1.574,2.0216,527,5.140845904,5.24871,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,287,5.141992832,5.241044,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,307,5.143080362,5.242601,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,327,5.144070311,5.244063,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,377,5.146904395,5.248111,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,327,5.143927476,5.243973,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,277,5.141332394,5.240324,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,227,5.138716099,5.236291,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,177,5.136204455,5.232725,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,127,5.133694226,5.229439,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,107,5.13273539,5.228137,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,97,5.132182432,5.227261,Eddie
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.3048,0.43488,4,0.7531,0.8556,1.586,2.0024,87,5.131622403,5.22652,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,287,5.143593721,5.242893,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,307,5.144056169,5.244392,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,327,5.145265322,5.245298,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,347,5.146596097,5.247479,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,377,5.14846993,5.24991,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,327,5.144964094,5.245149,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,277,5.14277772,5.241541,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,227,5.139902624,5.237653,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,177,5.136965302,5.233069,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,127,5.134163745,5.229186,Eddie
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1.30375,0.43525,4,0.7528125,0.85625,1.5875,2,77,5.132214959,5.22643,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,25,5.130587199,5.225203,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,7,5.129761298,5.224224,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,227,5.141991417,5.239876,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,247,5.143028036,5.241223,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,267,5.143770498,5.242306,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,287,5.145012178,5.243834,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,307,5.145815451,5.245432,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,327,5.146712062,5.246733,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,347,5.147868889,5.24834,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,377,5.148997431,5.25017,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,327,5.146787016,5.246799,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,277,5.144199005,5.243062,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,227,5.141234813,5.239174,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,177,5.138289006,5.235251,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,127,5.135712309,5.231326,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,77,5.133220465,5.22772,Eddie
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.3027,0.43562,4,0.752525,0.8569,1.589,1.9976,25,5.130625383,5.224254,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,25,5.131974543,5.22709,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-3,5.130686194,5.225209,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-23,5.129829181,5.223876,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-43,5.12911076,5.223065,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-53,5.128823675,5.222402,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-63,5.12855356,5.221722,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-73,5.128219806,5.221538,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-83,5.128017573,5.221309,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-93,5.127618765,5.220778,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-103,5.127453302,5.220398,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-113,5.127074293,5.219926,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-123,5.126662757,5.219416,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-133,5.126409612,5.219062,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,-143,5.126336073,5.218652,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,77,5.134508813,5.2297,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,87,5.134889237,5.23033,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,97,5.135163594,5.230986,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,107,5.136337392,5.232336,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,117,5.136751756,5.232615,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,127,5.137071368,5.233676,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,137,5.137878884,5.234386,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,147,5.138161727,5.23489,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,167,5.139286027,5.236458,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,187,5.140773779,5.239092,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,207,5.141254612,5.240093,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,227,5.142521747,5.241487,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,247,5.143517354,5.242694,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,267,5.144505889,5.244768,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,287,5.145532608,5.245924,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,307,5.147014704,5.247723,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,327,5.148018796,5.248819,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,347,5.149155823,5.250885,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,377,5.151369067,5.253517,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,327,5.148059808,5.249384,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,277,5.145245523,5.245158,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,227,5.142200721,5.241365,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,177,5.139482602,5.23742,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,127,5.136965302,5.233445,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,77,5.134477701,5.229844,Eddie
13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,1.30165,0.43599,4,0.7522375,0.85755,1.5905,1.9952,25,5.131991513,5.226663,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,25,5.133702712,5.228205,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-3,5.132400221,5.226471,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-23,5.131432899,5.225042,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-43,5.130707407,5.223985,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-53,5.130143136,5.223215,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-63,5.129747156,5.222559,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-73,5.129270566,5.222119,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-83,5.128989138,5.221768,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-93,5.128666697,5.221109,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-103,5.128314558,5.220592,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-113,5.128052928,5.22015,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-123,5.127812512,5.219727,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-133,5.127491486,5.219575,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-143,5.127342993,5.219076,Eddie
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.3006,0.43636,4,0.75195,0.8582,1.592,1.9928,-153,5.127126619,5.218907,Eddie
