,Ce,Ti,Hf,Sn,Ge,Y,Sc,Yb,Er,Sm,Nd,Gd,La,In,Nb,Ta,Zr,en_p,ea,valence,pettifor,rad_ionic,rad_slater,rad_clementi,T,tetr_a,tetr_c,ref,mono_a,mono_b,mono_c,mono_beta
213,0.0,0.980584428,0.0,0.0,0.0,3.883114336,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.13630124,1.327787802,0.417976466,3.961168857,0.756411061,0.84597019,1.5582369090000001,2.059388115,25.0,5.0947042069999995,5.1796654669999995,Kim1997,,,,
214,0.0,1.96155355,0.0,0.0,0.0,3.8446449589999996,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.19380149,1.329890153,0.414618282,3.96155355,0.7567438209999999,0.8449203609999999,1.5566692819999999,2.0564221259999997,25.0,5.0937487169999995,5.179950255,Kim1997,,,,
215,0.0,2.942907593,0.0,0.0,0.0,3.806160487,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.25093192,1.3319933290000001,0.41125878,3.961938395,0.757076712,0.84387012,1.55510104,2.053454974,25.0,5.091707984,5.180235787,Kim1997,,,,
216,0.0,3.924646782,0.0,0.0,0.0,3.767660911,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.30769231,1.334097331,0.407897959,3.9623233910000004,0.7574097329999999,0.8428194659999999,1.5535321819999999,2.050486656,25.0,5.08982303,5.1812964919999995,Kim1997,,,,
217,0.0,4.906771344,0.0,0.0,0.0,3.729146222,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.36408243,1.3362021590000002,0.40453581899999996,3.9627085380000002,0.757742885,0.8417684000000001,1.551962709,2.047517174,25.0,5.083287034,5.18421687,Kim1997,,,,
218,0.0,9.823182711,0.0,0.0,0.0,3.536345776,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,86.64047151,1.3467387030000002,0.387705305,3.964636542,0.759410609,0.836506876,1.54410609,2.0326522590000002,25.0,5.074015065,5.1890545480000005,Kim1997,,,,
219,0.0,14.74926254,0.0,0.0,0.0,3.343166175,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,81.90757129,1.3572959690000002,0.37084169100000003,3.966568338,0.761081613,0.831235005,1.536234022,2.0177581119999997,25.0,5.063349271,5.199627768,Kim1997,,,,
220,0.0,0.0,0.0,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.325686275,0.421333333,3.9607843139999996,0.7560784309999999,0.847019608,1.559803922,2.062352941,25.0,5.096013072,5.179836868,Jang2004,,,,
221,0.0,0.980584428,0.0,0.0,0.0,3.883114336,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.13630124,1.327787802,0.417976466,3.961168857,0.756411061,0.84597019,1.5582369090000001,2.059388115,25.0,5.094248366,5.181011419,Jang2004,,,,
222,0.0,1.96155355,0.0,0.0,0.0,3.8446449589999996,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.19380149,1.329890153,0.414618282,3.96155355,0.7567438209999999,0.8449203609999999,1.5566692819999999,2.0564221259999997,25.0,5.09248366,5.182055465,Jang2004,,,,
223,0.0,2.942907593,0.0,0.0,0.0,3.806160487,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.25093192,1.3319933290000001,0.41125878,3.961938395,0.757076712,0.84387012,1.55510104,2.053454974,25.0,5.090196078,5.183099511,Jang2004,,,,
224,0.0,3.924646782,0.0,0.0,0.0,3.767660911,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.30769231,1.334097331,0.407897959,3.9623233910000004,0.7574097329999999,0.8428194659999999,1.5535321819999999,2.050486656,25.0,5.0882352939999995,5.184078303,Jang2004,,,,
225,0.0,4.906771344,0.0,0.0,0.0,3.729146222,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.36408243,1.3362021590000002,0.40453581899999996,3.9627085380000002,0.757742885,0.8417684000000001,1.551962709,2.047517174,25.0,5.085228758,5.185187602,Jang2004,,,,
226,0.0,0.0,0.0,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.325686275,0.421333333,3.9607843139999996,0.7560784309999999,0.847019608,1.559803922,2.062352941,25.0,5.0969,5.1804,Hunter1998,,,,
227,3.924646782,0.0,0.0,0.0,0.0,3.767660911,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.30769231,1.317613815,0.42442072200000003,3.9623233910000004,0.7539756670000001,0.8518461540000001,1.5711930930000002,2.043422292,25.0,5.1093,5.1902,Hunter1998,,,,
228,7.8554595439999995,0.0,0.0,0.0,0.0,3.61351139,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.53102907,1.3095286720000001,0.42751296200000005,3.963864886,0.751869599,0.856680283,1.582600157,2.024461901,25.0,5.1241,5.2023,Hunter1998,,,,
229,11.79245283,0.0,0.0,0.0,0.0,3.459119497,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,84.74842767,1.301430818,0.430610063,3.965408805,0.74976022,0.861522013,1.594025157,2.005471698,25.0,5.1359,5.2117,Hunter1998,,,,
230,15.73564123,0.0,0.0,0.0,0.0,3.3044846580000002,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,80.95987411,1.29332022,0.43371203799999997,3.9669551530000002,0.7476475220000001,0.8663713609999999,1.605468135,1.986451613,25.0,5.1479,5.2227,Hunter1998,,,,
231,0.0,0.0,0.0,1.96155355,0.0,3.8446449589999996,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.19380149,1.338128678,0.436607297,3.96155355,0.7773401329999999,0.846293448,1.557650059,2.05034131,25.0,5.0966,5.1857,Hunter1998,,,,
232,0.0,0.0,0.0,3.924646782,0.0,3.767660911,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.30769231,1.3505808480000001,0.45189325,3.9623233910000004,0.7986185240000001,0.845566719,1.555494505,2.038320251,25.0,5.0967,5.1912,Hunter1998,,,,
233,0.0,0.0,0.0,5.889281508,0.0,3.690616411,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.42010208,1.363042795,0.467191205,3.963093836,0.819913624,0.844839419,1.55333726,2.026289753,25.0,5.0958,5.1968,Hunter1998,,,,
234,0.0,0.0,0.0,7.8554595439999995,0.0,3.61351139,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.53102907,1.375514533,0.482501178,3.963864886,0.841225452,0.844111548,1.5511783190000001,2.014249804,25.0,5.0956,5.2029,Hunter1998,,,,
235,0.0,0.0,0.0,9.823182711,0.0,3.536345776,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,86.64047151,1.3879960709999999,0.49782318299999995,3.964636542,0.8625540279999999,0.843383104,1.549017682,2.0022003930000003,25.0,5.0953,5.204,Hunter1998,,,,
236,0.0,3.924646782,0.0,0.0,0.0,3.767660911,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.30769231,1.334097331,0.407897959,3.9623233910000004,0.7574097329999999,0.8428194659999999,1.5535321819999999,2.050486656,25.0,5.0896,5.1836,Hunter1998,,,,
237,0.0,7.8554595439999995,0.0,0.0,0.0,3.61351139,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.53102907,1.3425216030000002,0.39444147700000004,3.963864886,0.7587431259999999,0.8386127259999999,1.5472505890000001,2.038601728,25.0,5.081,5.1879,Hunter1998,,,,
238,0.0,11.79245283,0.0,0.0,0.0,3.459119497,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,84.74842767,1.350959119,0.380963836,3.965408805,0.7600786159999999,0.834399371,1.540959119,2.026698113,25.0,5.0714,5.1939,Hunter1998,,,,
239,0.0,15.73564123,0.0,0.0,0.0,3.3044846580000002,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,80.95987411,1.3594099130000001,0.367464988,3.9669551530000002,0.761416208,0.830179386,1.53465775,2.0147757669999997,25.0,5.0612,5.2014,Hunter1998,,,,
240,0.0,19.68503937,0.0,0.0,0.0,3.1496062989999998,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,77.16535433,1.367874016,0.353944882,3.968503937,0.762755906,0.825952756,1.5283464569999998,2.0028346459999997,25.0,5.0557,5.2045,Hunter1998,,,,
241,0.0,0.0,0.0,0.0,0.980584428,3.883114336,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.13630124,1.332396548,0.428968817,3.961168857,0.767491665,0.842538145,1.5567660330000002,2.054387135,25.0,5.0944,5.1806,Hunter1998,,,,
242,0.0,0.0,0.0,0.0,1.96155355,3.8446449589999996,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.19380149,1.339109455,0.436607297,3.96155355,0.778909376,0.838054923,1.5537269519999999,2.046418203,25.0,5.093,5.1808,Hunter1998,,,,
243,0.0,0.0,0.0,0.0,2.942907593,3.806160487,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.25093192,1.345824995,0.44424877399999996,3.961938395,0.7903315679999999,0.833569943,1.5506866780000002,2.038446145,25.0,5.0909,5.1804,Hunter1998,,,,
244,0.980584428,0.0,0.0,0.0,0.0,3.883114336,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.13630124,1.323669347,0.42210472600000004,3.961168857,0.75555305,0.8482255340000001,1.5626495390000001,2.0576230630000003,25.0,5.100089825,5.182228887,Jang2004,,,,
245,1.96155355,0.0,0.0,0.0,0.0,3.8446449589999996,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.19380149,1.321651628,0.42287642200000003,3.96155355,0.755027462,0.849431934,1.5654962730000002,2.05289133,25.0,5.10413658,5.1850517730000005,Jang2004,,,,
246,2.942907593,0.0,0.0,0.0,0.0,3.806160487,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.25093192,1.319633118,0.423648421,3.961938395,0.754501668,0.850638807,1.568344124,2.04815774,25.0,5.1070902789999995,5.187494378999999,Jang2004,,,,
247,3.924646782,0.0,0.0,0.0,0.0,3.767660911,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.30769231,1.317613815,0.42442072200000003,3.9623233910000004,0.7539756670000001,0.8518461540000001,1.5711930930000002,2.043422292,25.0,5.110092961,5.189592613,Jang2004,,,,
248,4.906771344,0.0,0.0,0.0,0.0,3.729146222,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.36408243,1.315593719,0.425193327,3.9627085380000002,0.75344946,0.853053974,1.57404318,2.038684985,25.0,5.113094019,5.191581563,Jang2004,,,,
249,0.0,0.0,0.0,0.980584428,0.0,3.883114336,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.13630124,1.331906256,0.428968817,3.961168857,0.766707197,0.846656599,1.558727201,2.056348304,25.0,5.095706801,5.18104,Jang2004,,,,
250,0.0,0.0,0.0,1.96155355,0.0,3.8446449589999996,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.19380149,1.338128678,0.436607297,3.96155355,0.7773401329999999,0.846293448,1.557650059,2.05034131,25.0,5.096291975,5.183094403999999,Jang2004,,,,
251,0.0,0.0,0.0,2.942907593,0.0,3.806160487,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.25093192,1.344353541,0.44424877399999996,3.961938395,0.7879772420000001,0.845930155,1.556572494,2.04433196,25.0,5.096103167,5.185106355,Jang2004,,,,
252,0.0,0.0,0.0,3.924646782,0.0,3.767660911,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.30769231,1.3505808480000001,0.45189325,3.9623233910000004,0.7986185240000001,0.845566719,1.555494505,2.038320251,25.0,5.096004651,5.187601773,Jang2004,,,,
253,0.0,0.0,0.0,4.906771344,0.0,3.729146222,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.36408243,1.3568105990000001,0.459540726,3.9627085380000002,0.8092639840000001,0.84520314,1.554416094,2.032306183,25.0,5.096025235,5.190027703999999,Jang2004,,,,
254,0.0,0.0,0.0,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.325686275,0.421333333,3.9607843139999996,0.7560784309999999,0.847019608,1.559803922,2.062352941,25.0,5.095075427,5.179705027,Kim1995,,,,
255,0.0,0.0,0.0,0.0,0.980584428,3.883114336,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.13630124,1.332396548,0.428968817,3.961168857,0.767491665,0.842538145,1.5567660330000002,2.054387135,25.0,5.094489059,5.179819025,Kim1995,,,,
256,0.0,0.0,0.0,0.0,1.96155355,3.8446449589999996,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.19380149,1.339109455,0.436607297,3.96155355,0.778909376,0.838054923,1.5537269519999999,2.046418203,25.0,5.0931697730000005,5.180702092,Kim1995,,,,
257,0.0,0.0,0.0,0.0,2.942907593,3.806160487,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.25093192,1.345824995,0.44424877399999996,3.961938395,0.7903315679999999,0.833569943,1.5506866780000002,2.038446145,25.0,5.090974511000001,5.180813948,Kim1995,,,,
258,0.0,0.0,0.0,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.325686275,0.421333333,3.9607843139999996,0.7560784309999999,0.847019608,1.559803922,2.062352941,25.0,5.095154056,5.179784829,Kim1997,,,,
259,0.980584428,0.0,0.0,0.0,0.0,3.883114336,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.13630124,1.323669347,0.42210472600000004,3.961168857,0.75555305,0.8482255340000001,1.5626495390000001,2.0576230630000003,25.0,5.101093,5.183009355,Kim1997,,,,
260,1.96155355,0.0,0.0,0.0,0.0,3.8446449589999996,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.19380149,1.321651628,0.42287642200000003,3.96155355,0.755027462,0.849431934,1.5654962730000002,2.05289133,25.0,5.10323358,5.184607455,Kim1997,,,,
261,2.942907593,0.0,0.0,0.0,0.0,3.806160487,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.25093192,1.319633118,0.423648421,3.961938395,0.754501668,0.850638807,1.568344124,2.04815774,25.0,5.106820769,5.187291525,Kim1997,,,,
262,3.924646782,0.0,0.0,0.0,0.0,3.767660911,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.30769231,1.317613815,0.42442072200000003,3.9623233910000004,0.7539756670000001,0.8518461540000001,1.5711930930000002,2.043422292,25.0,5.108781533999999,5.189432104,Kim1997,,,,
263,4.906771344,0.0,0.0,0.0,0.0,3.729146222,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.36408243,1.315593719,0.425193327,3.9627085380000002,0.75344946,0.853053974,1.57404318,2.038684985,25.0,5.112731388,5.191573695,Kim1997,,,,
264,7.8554595439999995,0.0,0.0,0.0,0.0,3.61351139,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.53102907,1.3095286720000001,0.42751296200000005,3.963864886,0.751869599,0.856680283,1.582600157,2.024461901,25.0,5.124578928,5.201794809,Kim1997,,,,
265,11.79245283,0.0,0.0,0.0,0.0,3.459119497,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,84.74842767,1.301430818,0.430610063,3.965408805,0.74976022,0.861522013,1.594025157,2.005471698,25.0,5.137302273,5.212890718,Kim1997,,,,
266,15.73564123,0.0,0.0,0.0,0.0,3.3044846580000002,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,80.95987411,1.29332022,0.43371203799999997,3.9669551530000002,0.7476475220000001,0.8663713609999999,1.605468135,1.986451613,25.0,5.14948314,5.221092393,Kim1997,,,,
267,19.68503937,0.0,0.0,0.0,0.0,3.1496062989999998,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,77.16535433,1.28519685,0.43681889799999996,3.968503937,0.7455314959999999,0.871228346,1.616929134,1.967401575,25.0,5.160759875,5.230198201,Kim1997,,,,
268,0.0,0.0,0.0,0.980584428,0.0,3.883114336,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.13630124,1.331906256,0.428968817,3.961168857,0.766707197,0.846656599,1.558727201,2.056348304,25.0,5.094764079,5.179754481,Kim1997,,,,
269,0.0,0.0,0.0,1.96155355,0.0,3.8446449589999996,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.19380149,1.338128678,0.436607297,3.96155355,0.7773401329999999,0.846293448,1.557650059,2.05034131,25.0,5.094915568,5.182438551000001,Kim1997,,,,
270,0.0,0.0,0.0,2.942907593,0.0,3.806160487,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.25093192,1.344353541,0.44424877399999996,3.961938395,0.7879772420000001,0.845930155,1.556572494,2.04433196,25.0,5.0961520160000005,5.185844914,Kim1997,,,,
271,0.0,0.0,0.0,3.924646782,0.0,3.767660911,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.30769231,1.3505808480000001,0.45189325,3.9623233910000004,0.7986185240000001,0.845566719,1.555494505,2.038320251,25.0,5.096303505,5.189070451,Kim1997,,,,
272,0.0,0.0,0.0,4.906771344,0.0,3.729146222,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.36408243,1.3568105990000001,0.459540726,3.9627085380000002,0.8092639840000001,0.84520314,1.554416094,2.032306183,25.0,5.0953710480000005,5.189765432,Kim1997,,,,
273,0.0,0.0,0.0,5.889281508,0.0,3.690616411,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.42010208,1.363042795,0.467191205,3.963093836,0.819913624,0.844839419,1.55333726,2.026289753,25.0,5.094075927,5.189555268,Kim1997,,,,
274,0.0,0.0,0.0,6.872177499,0.0,3.652071471,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,89.47575103,1.36927744,0.474844689,3.963479285,0.830567446,0.844475555,1.552258001,2.02027096,25.0,5.095494212,5.191877686000001,Kim1997,,,,
275,0.0,0.0,0.0,7.8554595439999995,0.0,3.61351139,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.53102907,1.375514533,0.482501178,3.963864886,0.841225452,0.844111548,1.5511783190000001,2.014249804,25.0,5.094742582,5.196911486,Kim1997,,,,
276,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.0,1.31,0.43146999999999996,3.99,0.753825,0.85349,1.5795,2.0174,25.0,5.118309697,5.211855498,Urabe1988,,,,
277,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.0,1.3058,0.43295,3.99,0.752675,0.85609,1.5855,2.0078,25.0,5.123770203,5.215024289,Urabe1988,,,,
278,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,86.0,1.3016,0.43443000000000004,3.99,0.751525,0.85869,1.5915,1.9982,25.0,5.131397562,5.220334831000001,Urabe1988,,,,
279,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.0,1.3131,0.4288,3.98,0.753975,0.8526799999999999,1.5759999999999998,2.0276,25.0,5.114544935,5.203066291,Urabe1988,,,,
280,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,89.0,1.3089,0.43028,3.98,0.752825,0.8552799999999999,1.5819999999999999,2.0180000000000002,25.0,5.121220445,5.207680451,Urabe1988,,,,
281,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.0,1.3204,0.42465,3.97,0.755275,0.8492700000000001,1.5665,2.0474,25.0,5.102994095,5.189183917,Urabe1988,,,,
282,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.0,1.3162,0.42613,3.97,0.754125,0.8518700000000001,1.5725,2.0378,25.0,5.110885985,5.195616316000001,Urabe1988,,,,
283,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.0,1.3119999999999998,0.42761000000000005,3.97,0.752975,0.8544700000000001,1.5785,2.0282,25.0,5.117031976,5.200495818,Urabe1988,,,,
284,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.0,1.3078,0.42908999999999997,3.97,0.751825,0.8570700000000001,1.5845,2.0186,25.0,5.123549685,5.205110441,Urabe1988,,,,
285,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.0,1.3235,0.42198,3.96,0.755425,0.84846,1.5630000000000002,2.0576,25.0,5.098752262,5.1826412060000004,Urabe1988,,,,
286,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.0,1.3193,0.42346000000000006,3.96,0.754275,0.85106,1.569,2.048,25.0,5.105269512,5.187630555,Urabe1988,,,,
287,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.0,1.3151,0.42494,3.96,0.753125,0.8536600000000001,1.575,2.0384,25.0,5.1118911989999996,5.193045843,Urabe1988,,,,
288,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.0,1.3173,0.42732,3.98,0.755125,0.85008,1.57,2.0372,600.0,5.139121619,5.238847763,Urabe1989,,,,
289,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.0,1.3173,0.42732,3.98,0.755125,0.85008,1.57,2.0372,800.0,5.150879838,5.252803795,Urabe1990,,,,
290,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.0,1.3173,0.42732,3.98,0.755125,0.85008,1.57,2.0372,1000.0,5.161814272,5.2678595239999995,Urabe1991,,,,
291,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.0,1.3162,0.42613,3.97,0.754125,0.8518700000000001,1.5725,2.0378,450.0,5.133942588,5.224327632,Urabe1992,,,,
292,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.0,1.3162,0.42613,3.97,0.754125,0.8518700000000001,1.5725,2.0378,600.0,5.142692669,5.235551045,Urabe1993,,,,
293,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.0,1.3162,0.42613,3.97,0.754125,0.8518700000000001,1.5725,2.0378,750.0,5.150893693,5.245674759,Urabe1994,,,,
294,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.0,1.3204,0.42465,3.97,0.755275,0.8492700000000001,1.5665,2.0474,550.0,5.131717461,5.225948678,Urabe1995,,,,
295,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.0,1.3204,0.42465,3.97,0.755275,0.8492700000000001,1.5665,2.0474,700.0,5.140467542,5.236621845,Urabe1996,,,,
296,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.0,1.3204,0.42465,3.97,0.755275,0.8492700000000001,1.5665,2.0474,850.0,5.148118717,5.246746746,Urabe1997,,,,
297,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.0,1.3131,0.4288,3.98,0.753975,0.8526799999999999,1.5759999999999998,2.0276,450.0,5.1372397030000005,5.232844948,Urabe1998,,,,
298,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.0,1.3131,0.4288,3.98,0.753975,0.8526799999999999,1.5759999999999998,2.0276,600.0,5.145165604,5.2437928419999995,Urabe1999,,,,
299,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.0,1.3131,0.4288,3.98,0.753975,0.8526799999999999,1.5759999999999998,2.0276,750.0,5.153640958,5.254466009,Urabe2000,,,,
300,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,89.0,1.3069,0.43413999999999997,4.0,0.753675,0.8543,1.5830000000000002,2.0072,25.0,5.122000000000001,5.218,Li1994_II,,,,
301,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,84.0,1.2964,0.43783999999999995,4.0,0.7508,0.8608,1.598,1.9832,25.0,5.138999999999999,5.231,Li1994_II,,,,
302,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,75.0,1.2775,0.4445,4.0,0.745625,0.8725,1.625,1.94,25.0,5.169,5.252999999999999,Li1994_II,,,,
303,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.0,1.364,0.4647,4.0,0.818,0.8175,1.535,2.0195,25.0,5.0760000000000005,5.187,Li1994_II,,,,
304,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.0,1.3980000000000001,0.5034,4.0,0.8759999999999999,0.795,1.52,1.979,25.0,5.063,5.188,Li1994_II,,,,
305,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,85.0,1.432,0.5421,4.0,0.934,0.7725,1.505,1.9385,25.0,5.042,5.204,Li1994_II,,,,
306,0.0,0.0,0.0,0.0,0.0,5.825242717999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.17475728,1.323592233,0.419067961,3.9417475730000002,0.754174757,0.8504271840000001,1.564563107,2.0634951459999997,25.0,5.106,5.1808,Li1994_I,,,,
307,0.0,0.0,0.0,0.0,0.0,9.090909091,0.0,0.0,0.0,0,0,0.0,0,0.0,9.090909091,0.0,81.81818182,1.344545455,0.45763636399999996,4.0,0.7563636359999999,0.8471818179999999,1.5636363640000002,2.058181818,25.0,5.105,5.227,Li1994_III,,,,
308,0.0,0.0,0.0,0.0,0.0,16.66666667,0.0,0.0,0.0,0,0,0.0,0,0.0,16.66666667,0.0,66.66666667,1.3566666669999998,0.484,4.0,0.7533333329999999,0.853166667,1.575,2.056666667,25.0,5.114,5.249,Li1994_III,,,,
309,0.0,3.921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.338235294,0.41239215700000004,4.0,0.761176471,0.8360784309999999,1.544117647,2.048235294,25.0,5.0961,5.1805,Kim1993,,,,
310,0.0,3.921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.338235294,0.41239215700000004,4.0,0.761176471,0.8360784309999999,1.544117647,2.048235294,300.0,5.1081,5.1966,Kim1993,,,,
